Image_ID,Label
TNquUIZyMpYSVvb,0.5995933303918034
zcytgwChWMUWveJ,0.44723682084866156
NShzHBNHpiNoNuu,0.7225070564771295
lhuESjXTGFMqQNi,0.33834332992518523
pJUtTyWhleiciZv,0.44629579915667417
NmSjftUinUgEmkv,0.586278264070579
KfqewWgXnxxSdSG,0.35985344324395885
qkTottQQYaupWtK,0.6141187226716756
LWWhdjVlZMzpuJM,0.3714375882317908
NCwhTMswZyiYQfM,0.9389367262772386
zdjUipEdYnuKPWN,0.7568670799120313
mNlEAtdIZYYeTKR,0.600257255606701
JiREOJiTwthLxWl,0.640528500556185
cKwhJnFsOHmPfWA,0.6049975839362722
vBAMswDxchXojyq,0.6488450960743961
yapsgRVtqJSkUCK,0.635490394880877
ZSfYariSTXbytrP,0.6166443752749003
whBqLEENXiptwta,0.878813576896505
knCtUrbEFRadBXt,0.623530769403069
zpMkXaPrgQmWpCV,0.2694030905777913
waUVbhjcTaIqoKO,0.997872851931488
DPCMuHuTowpiyfu,0.5882922165347853
ncLggxbqcpOsEmF,0.18063000611840835
YhpKkFQCOeGDAhY,0.7397080777651731
ZYcSiMYsluMVbeP,0.28514745371273664
mgEulssCpFtUFmu,0.5857282375059255
pYlEAaPETYkYqON,0.5842918266571491
TcddaANleUzlOzE,0.7053190010169648
twiiylKLBvrCnig,0.6488295628563678
ImmpSMMtAdTNbsN,0.3395558140212184
iABWSzOkCzqarOz,0.689207644836529
IjJWQYwcJWrVXEX,0.6080673340932218
YuFKnMBfAxkEMlw,0.16762751520588684
fWMfxvaxBAliFSY,0.6014699056569481
mPEOppRyFnbusTI,0.5674240809412352
wkZopvfFVxWWcXt,0.5968333482035395
aOVDTakGOdWeQHh,0.8549838626313748
JOmRkTYySbrSeOw,0.4408359280621565
DdEcAzYqyEseTgF,0.40530982009750316
kXKpgGgEdKWyjuK,0.5637434271048126
TDjivlyjDmVUgBz,0.6181289372772798
wUECwCYMykFbExo,0.588929797940077
yVMiUSNelJgewCc,0.3398102811556022
WqXVJOWwuIkKzqN,0.30598729906113986
sXivMqusfFvHwno,0.6267266845646396
HUtGjexcABGOdny,0.7709991640490366
tIvroMGpBFwxWGH,0.599983908337289
zSpfXyzIShCFOih,0.6073779608139548
ELtaFNOcpPJxlqA,0.41631708683269764
koCVwHXbwjnkLom,0.6474659928698542
NlVtdJqGyuEltEm,0.667563774210786
axyfvFJXoSjzMQR,0.664527211578127
FRzZfezbDMvrnZC,0.9878492530797282
QoiRkkZnzAljuxp,0.25709216752211156
QUqDCyNrIbWagBq,0.8703995921841313
KrHVrGENBvZmmQr,0.6252855495083518
xbANRxgwIcqkOwa,0.5912332215102826
YwwqqYXvDfKTwnT,0.650222256284431
YYpxWMFYGVRlcVU,0.964445270230428
vKxNSqdjDqDEddM,0.2606756872628671
fMKniEKyHQiAvPF,0.8590710743648096
xjiJGnZCjCLdyrz,0.2947388982557812
rCZGFTmFGqvjSHf,0.6179283270908928
cCHxEkNmHBSmmcd,0.5889938032284914
HjZITDHXsmuolLp,0.5529580344490266
LnLSoIXeDklpDtW,0.9530858402535356
ubveYcvYHtivibj,0.7160630730503421
uIyadTDqxpQKVap,0.7811107155589291
UAOixTLGgZPvGRU,0.8773485402314057
AtbhrYzSwSsgrAL,0.6057818736506444
IPmemyVgKhjuGID,0.5902193812898062
uCMwXFkLpXwaeJa,0.9876289463421672
xjZmrYyFaGyPlHw,0.2649795993239594
mSPIMLRXqIyfGZk,0.24637328270979608
GkxoQgOocDTZika,0.6428947453407018
WtIjaRtVxEWWfKD,0.3473452142491311
ieWjyhSMsywikHe,0.631391941608314
LBUdxqBKVhSDFLF,0.5848189168052345
umSzlwKneojTOra,0.5523292392013922
mOXKMqMqLNemQDH,0.3743846510671583
CmXBzKrsTsOzGCc,0.7937912886855194
DRkXHJypfLppljk,0.27897229087977915
MHzdscJhoIOVrOy,0.5503994839651645
pChFEoedcYTdZeS,0.8482330640154406
hqmYMvdqUYRkmLx,0.40098337668356776
CIXbusMuYwlkwWP,0.5744358082553874
iVIsldkscVCzLMm,0.35518570499798363
lGbbDMGhnDBkyAm,0.9837263503673395
VQZiFdGSmQWGUXE,0.5805814526156744
swonBtTOCbAHdnd,0.2761996406013152
hlNpvCcJvKmrgEb,0.3289574074628582
PNSqAIyIRUfqHZG,0.9048589588260425
WEaPBanBkxVeSgM,0.5938781507343366
LeKtQvHdhLDFimG,0.5788870262534515
KuTKzgBPObAWWOL,0.6594529452267267
maMBJqTBYxDTstM,0.6123937394764389
uTetQeHTAgGMgVD,0.6902796454239334
dilRKOxedZUfveM,0.7211827916233802
OBDInAIVfrrUSDc,0.7510451065294375
mpQwVTGFzFoyGlT,0.23783939403843457
laNKhKeLvCFajJQ,0.6066496540076087
YuSisEWHpImRVjV,0.5896017849348879
wHxmVzfjOajALoB,0.3548449560767885
sntciJTQbcSAFmH,0.8718398512557781
HfZgpPAgcFuPqvq,0.7154208895574725
VHMNZksxaQExLjJ,0.8212050498913108
ueZuoIJNwdMjsXi,0.7068337922132296
avyDSqWidmSjtbK,0.28599245578994437
dKuoMnPFcKjqkih,0.37267978641505317
gwJVsBYhkCrIpgp,0.5919799309863362
pxSMfxcuaRkhluu,0.7108026630748502
NUWTgowhvMkhJhg,0.6782025139536482
olbeWcJhPtuuVjF,0.6105569812934815
dlGKsKWXTXRngEJ,0.2626933322298678
ylAcAXLUxRFJEpm,0.38531877493346467
kBpVwDlKpzXtLRY,0.6297718222428069
VHoIVRwtXLjyNIP,0.5760601584326748
KgDOzCGztVbZKdY,0.9751763966482945
OyyeHdYxxJIeEui,0.7357837541022705
uZgBWeFEmOmYUHW,0.6368110060122214
XeryRFomWVHHAal,0.3832787591164472
BYOYkQhEmSHaJil,0.5657604392582867
VIMLDASNmYKuIsS,0.1920299887927855
hDKqeqKsRwzetxc,0.6111132883118138
vSbHbHivkIcLiKc,0.6257334837206354
KCAVEvPJJnaicVF,0.3091309820836138
YTmdGqtxODQpONQ,0.5885679955906804
hkjDUdaHHWtgrvv,0.4050553972266379
hKVUfAUIDnsbghY,0.5933189600210607
lvYUfiEAihuMuUB,0.7336238320439824
bshskgDYquUobZs,0.9288407033897547
SyDHRfhpAxSiPsx,0.23431636790248817
pfLILsGvRaQQxZf,0.43261156706133985
FcCocNuusklJSrv,0.2513726204393687
nFqATNosSLDhIql,0.5857821267885038
nezVVBsalWksYyK,0.9896986070974549
htpiRAGxEsgtRIB,0.5715860387461595
wGlkjyihawxgQTP,0.9776137557497123
NyCEDibsgjqmaPO,0.2528982071552785
BzgFxaLyJACcEXl,0.6333424632037258
KTRQpvXoMfibcKZ,0.22670448120045614
lSPgHpeVhjyFhnp,0.7326927651989847
WwITIsjrfeAgLiE,0.6360740014163708
ZQusxYHjKSJHfvh,0.30674013653164606
jIqcSXSXCaJVyGf,0.39322408598793435
uVMlZAmXpKUtOmp,0.6208905363835714
YbmhnLvKTLssahm,0.38113562979696025
xmpZgQjnRDwBHcw,0.5992978176645951
pjOzBwldjHlgeNG,0.9977734354974249
fOnNrbMNeNBUfSc,0.8219895524360719
PXxHMxjYOUmQNAw,0.292667538601919
ziOHDxduxHkvUMS,0.20438261248296546
kKKfsiytXwJODss,0.5542288778100307
wxQrCGbnGESluEf,0.6058071719186775
jknnbQnZvhuEnRa,0.5890139995583934
shLzOhsaHJQSuCT,0.4275754332795823
NnABQWSASPAExiC,0.6476326411527357
hRwiyyesLMnzlFV,0.6725343617450453
AjhQRXWAnmLIPOa,0.34185574285306314
XXorTOGPfHmMcCA,0.5824837717861799
GJKXRuKbCChxsEN,0.618965586957071
ysbRrHCBVNsMsFI,0.5864270227950522
NlHfALPmErhfxTj,0.734880341769653
hBzhknhbMQGIBSv,0.19878403264394434
SGeqhhkQNIFehNF,0.8272393358575398
UXwXICbKdfKYlWq,0.7463082895225143
rcRiTQHMYwIglDD,0.190453115361679
ybNoKvqXSIjFXPW,0.36023725522633426
vVWQgOLjRELYfTo,0.2917952037618506
cDoIhgrxwPKhBGW,0.7526402170839974
HwgMGLbSLhoScuy,0.5616544428097417
cOjeEIofLGhFanQ,0.2900601090092437
FJqHTJOPvWbZTCV,0.6184180345753019
FELJrTzAroWEQpk,0.5598292835121518
MIFCVOWMXCcnoEP,0.24452369118207062
JPkjSYGqjgvWrZg,0.20813823093800865
lpJbiINcHklLUtF,0.5947651860273511
nLuIQXJZMkMYXTh,0.7291605331419124
YFdlTUZSqUVLMVJ,0.9704687889775496
UOGdCjRwpWEbyLZ,0.7884709700551333
OqJIAZSkKsZOdyF,0.40389783321737577
zgUVlaDLYmZUkuJ,0.6374330865153146
YqmTefycnqWxibs,0.07911008356010545
vONkqvCWdLXgFWt,0.6579543025637931
OfoUcevUKpxxRIZ,0.7302741261071242
niLJonbjZdzuvIs,0.294368131435287
hoGpyrjpZlXrsyY,0.7123012211167672
FaANCoklQpoHoAY,0.19212135960009546
HtJyUppaDllRXaj,0.6377666934838391
HewZKlxhTWULkCA,0.7088254680317341
SYEqTEcFVINoswo,0.6969825527076579
GtiaRHtSRcOUFMu,0.5901094458793654
HZRAfiEUBkPFmBG,0.6361998594583935
MKZPitVBZYbEJSd,0.36678587518396866
JRZBbVzkwtiuLgN,0.6324068195668087
OMowkULWWusrgek,0.5848615148062623
nkSZoKPAZGSZNBU,0.9504768316727508
TyywFnjtgyqrTSG,0.6282700958210272
MtChryszLALjdZb,0.3647685771413548
WUAxeotXmcZCZgd,0.3454189332406226
IpwUULFrgHVPNzQ,0.9526354011401597
VeavVekJTCuwwPt,0.5625576499311813
xyFmpQuvUeReOaE,0.5990456523665983
NkLgSYRbZnBHHZm,0.607186676571811
mKLGhlBeHKLwlPa,0.6184080318775647
fnaeCqgIPStcrFw,0.6896496860527108
bxOSaculClvzebO,0.3937064726350725
KFFEzzwDvfqCNil,0.25103013146543124
jbLUNxnjpVANuoZ,0.320826131085873
UEHOESAWsgTzkBM,0.3520365095181756
DJmrlACviDlUVSB,0.26290628677436767
xqpvLtOwmlUOsIX,0.6098115344555951
ceWSsGjqohFkrzC,0.2901166913775497
cNJGWSgyUyshtwM,0.6877549540733872
VbamqjBZjTpncmc,0.5774989297899807
quhqeaXIApyUSPu,0.3995604710975198
dCOMMfUfNEgVOxU,0.13520160021816627
vcJFmZBxmVLtEDS,0.6051396597983985
BcHdrToAjhACjrM,0.7109753317558466
xxtxBqrOTXhNvKr,0.5790456660488232
pCqwertNfnHKZAy,0.34439253406884723
ziiFReWEkVxOeGT,0.6502578738114578
rmZzlCPvORASPPQ,0.5605463684633459
WnSmIoJPmmqXQOG,0.5773772751191085
fYcWYiKBpRXltxT,0.3975460738032988
PcBdFDEOKgMcBZk,0.36691167846271494
pyGWjiMIoLTkUXH,0.5664447497189716
TPyeuYczGORcIJa,0.28465045648486276
doPFeyTyhgYfcrh,0.6038263742598937
oSauWedsWFyBnLw,0.6074904511803111
hPMilCDNkPiImoB,0.6400657746393376
uckdxoEqamPGhhu,0.23575060231265924
WzxmkBbowiTcpyc,0.6100099996950896
hjyuMJPQdVJghjR,0.8598240839460887
HTwdpIcMsztZxCJ,0.7808791254430032
IsYxDXPJJpiEBUI,0.9406312842859702
mIbMqEOAmrFcPzT,0.2253216175640703
xEpWfXWFfxwnQOM,0.838730280770849
uemjpDfveETPoMI,0.5942624912923906
cHIxIQeXWWjfVLl,0.6832590134025456
sNAKFUouAAVweMP,0.6162037192749317
fdKneYYCMkeqxMd,0.7931071777771223
AmPPJUJMrtnQHTr,0.30778775948643977
kPQbOSvkzSPmPcp,0.23292580124545162
lYvRvphnEOMWkQh,0.4012742514160018
hXxaPFXZFzNpRdH,0.3774083078445368
ejyRHZafavLxHjA,0.5996412022682852
QCzrXvLdlEnCvWP,0.6564406647814004
zZPuVQmxHjhwota,0.8168212494610617
gJeZrBEgxIMgQJH,0.5947804946044866
HCdhHCYSzmUyaHZ,0.3734603531141854
vltkrDmRMLyFacP,0.7025360467276107
apcDmDOyRyNddwB,0.5790840219362576
ltCSTMxkDKqQMvD,0.7482276991236521
FZaivksvUgLWKsh,0.6402898614944682
kTxlwszzrsgLEUT,0.7413456674494667
zVxjEFEyWKcfHvS,0.7571362598736836
NOEsFSFyVewQODn,0.6238990688538435
iIUuESznkeYtLtI,0.6743025671156272
yTnuIolrunBrejV,0.5632861469553296
nhAZHwEudWNYWPM,0.329621026648934
TcdUHKxwjbecwsp,0.19194644345707826
wEDRBHaGUglGxGh,0.5850466555439199
lLoHlyAtiGvbhrg,0.5824805003770954
ANrpLaQUkkUnamw,0.6071761646577702
eZzOAlpBiPeheUv,0.5821398651432457
tERyRdPhRHPpuTG,0.3822136490131639
KpAhJmWiPEEcXpI,0.5891072497019266
zYvgxHPQushmSqh,0.6304247070840787
HzlHyQpwkXhQnel,0.6512120701963044
CaBLeSLdKffylIa,0.3789985001589286
KmmoFpXZekTQOvA,0.6524386363226867
vxKMhDiYNAhqskt,0.7915066618897186
tIwAIFZhNSxCDyn,0.8693577255486196
iTMBABwFFSMqWno,0.5936746181254015
bcKwUpJqfXHHjhC,0.4254558293452257
BRFHOfIocryYOfK,0.3921190795260754
jSAMBJGskiVuqUC,0.5874893461774322
nDtqpQrWnSHOhmk,0.9702262662169899
IlXbUJfrBfxmWjv,0.2914858016149915
wEFBfYktPkDKzIP,0.6477586360725497
yWqpHFEIOgJYTTd,0.6070203968167176
yNJHuDXXIjNtTTX,0.23259064725637035
BPdHdTiWuJOvsqf,0.832682727697412
NoyLZFmjYBsOTWQ,0.3654100155774696
olJwYTsNHGjWJBO,0.5754427738595354
CmiPgcUSATihVoi,0.6237778584319061
NsnxccLeSVbORhl,0.5754193013564115
OAvcuJlgVtEWGUO,0.7506640258266335
EEqfXYxntAQFLju,0.38659209539905387
qOFlUrYAMGLGsPl,0.6307446216600225
LGxcUcCJpnDxUpI,0.18173787098362246
RZZurfAnFstQKAZ,0.6540270504081456
RTwIONtRDiKTtrF,0.3415342256419409
psbUSrWIGrJbOQl,0.6055545607856506
oCMPXacOISOUseK,0.3373662100661228
KdaVumMipiWDpxX,0.233194655716838
pAKhLBGbzkCmNAn,0.38068849730953647
BwSgUpBwZlNQefT,0.6046266805621798
vXIieQpvMNdXwXx,0.15517759485119276
YRUMOGeqaLnKcZq,0.6993631571402283
AzLmvClmQZHgEeC,0.6176918370509633
RLSHwgWXIiNjBLK,0.6061255713870165
wXewHZrKKAOCpoB,0.609630451560131
XDiPcqEitMyIOSy,0.8010114221857143
mqDllDENcxnCFSG,0.7002526794293252
yFdUgpDJNFOpxnk,0.3142829178947513
CoMGZCEgAToyWon,0.996116911281203
NmyqfuqAsqlnHPb,0.6048291281930178
TkappvhFnwzfzfE,0.7497961114879065
yCEYyLXavNELTXQ,0.9865001643768625
kLlRzHXLGrUrXWf,0.8282133602803486
QFTpAgqGTaUQlXE,0.8927104728257798
xjDziXOgvQboZKb,0.5953551216095903
XddrKEHTRYnZKIj,0.70643019274015
uREPOhMwrmvOaxL,0.9585067966087415
aQizMfLFdpBmuww,0.5560942484198721
wnzCJQCGQSwtiiK,0.820556894353309
hITGJNYDUHnmsLP,0.29265824769836557
RXtWjoCIVPzFkUN,0.15145596960547436
eotLvZJskgzAIbE,0.6435996948546829
XVUXyUaMeRKWwZf,0.6002111974109309
dbhjBvsSvvZZeYu,0.6442369914821373
vtjYpGtEPyJkAPo,0.5970090620201616
ipBQoUfbDeGmPkM,0.5555166772149913
ceUZytKbjndyrIt,0.8418903575342855
XyKjJvDDIxCorUm,0.6151853510496685
FpYXHLipkeYmtEa,0.38440430113408836
eimgMuTOTEUwLXX,0.5710419337156759
DIhIjgHGGEfvwqY,0.6071164723501971
UMXSkXOqCwovJWO,0.43159470353256135
aQBYpdZLSrlIrsO,0.8531549424641895
uMkrETiAhopooLO,0.30843424278923415
YrOgCSbJRkNUsIh,0.8748702011857172
bMhbaQeClaqLpow,0.5578669419650324
NHfWtACEkluVTBM,0.581865738231762
lykcguWrpddMAwC,0.15336548909023534
vXQQlRoIDanQCfb,0.2937987543281736
ttnYtyYZfQoxKWL,0.3359754161765291
mYVJxbbLcIJQvUz,0.5987480171032228
EiCWQYKZLydbWpn,0.7081223481402863
VFvCNuofZbAlAdo,0.08420069989646338
oSJJswTTNhIvCJh,0.326706859905336
omrvuLjvuuGDieu,0.4433226044940796
ntKvtXmeGkSlYDM,0.6944081057817684
rKDCGuplxlRDjFw,0.5704756318853322
YRBjuSvIRKyStvj,0.5717927577081522
DnjyANxpfDFKqKf,0.332368240616695
pVipxPOmsdsQkIR,0.5879103146019813
DWopGqDYusvsUds,0.5781351038875204
orKpIIYJzPVsHUR,0.8812956200323772
bSbOszWVHulIPdw,0.9741509739425193
eNgcALYpHvkuEwC,0.6101072380756106
bxhtVaxVdjmuGws,0.8002367701076827
XRnwLWUwQmcLAva,0.2430910552368815
SJdUVBMuZYjlJDM,0.7337122086372319
mZCqixGMGJjaIWe,0.5667726455962516
HEEYdQflWToZVuW,0.9558618177751965
iwGwxzRdMLgVVGd,0.40141649495541076
OKlYKjrElizYybS,0.23196588068475268
kcLkaZBalGZeSqJ,0.5981688193276932
HNKzVVuFWDQCwmd,0.5736642983496913
qGYLzwzrlZKvXDH,0.810785462422965
BpoTetmDemOQyNn,0.6255154120956499
cliRypWwQGkxLCZ,0.5898131737869918
solBcEgxCnTVuQQ,0.34601051684509776
VeOyNRnsPXfuGeG,0.899770973408298
UzlPJcmleSlbhhI,0.2312037186617347
pPENnuQzcGExBic,0.6493316804788671
eBhHWsPrMudXOTg,0.390925384802421
CCAOgPCWfSaDSmI,0.3857351155056363
AYPHqOQoEfcGMHO,0.612434507836281
eMvxSUQeXxCTZci,0.0775410823054681
ZKvplGJjIogHCCn,0.20045183374203954
mtblItqiyqMKuxC,0.26914863638074493
IHstFsLpRyGpXkt,0.6529233750851873
oWhwOLMNdUuakwj,0.6295271938607474
hRrDtdmaJviYNDi,0.36397520133152517
EownDvSsDiBPZlN,0.37549505168786634
PQBDnAmFZvCPxHV,0.2751299671425164
zjjFTCMwIbJKQEY,0.37848809900306635
CovPdSkvGtPukiI,0.39186622504735574
jxbeglAEuAhnahC,0.3273557301853688
YWFiRLXHzjHGNXG,0.6188053156303227
hQlfltLwHxqxhzi,0.5983964265624142
FKaALtaujlEXOpq,0.326615742923979
tkPXjPoxEPeWawC,0.8206306186410522
fWUmbdgksufiagD,0.7177286879155818
VtxXAXfgNYCZGTH,0.6156594779924558
hEdnrQVAsmkYSDE,0.912306494444574
vPtsIQIaNLLZACD,0.6193124013735707
qPLRIceQWfTaVuS,0.9533595974183577
CQvxToZmGbVlSUO,0.5626993645435525
aKTGxYXtezgdqNG,0.5880032911643838
CGZhKPkGQtOEAcd,0.8560492861208667
hpZNAMQNCGZkMOp,0.6328787676485347
vxFlruwXZapzZDb,0.6192186651398678
uSBMXYHczBhqGQQ,0.3604246067759498
VKkzLferJsYpQsF,0.6230107906105993
kjWuBtEpVCpvmKT,0.2195181965968247
AEjDuKGztTuzjDC,0.20614753527167873
woaChFWPqjCoHyu,0.44133917989853383
NJqQseEAKqAtFaG,0.6836644351265821
wDGVgOVJfpjYHqW,0.5977748875096969
llcDtKhgjEUKXqX,0.5976342512058445
WGtjRXbFGZzoMrf,0.2635510662834101
KfpoQtvNyZZNJiw,0.7781194972928003
rAHphNVaOJtxtAI,0.9966876433931424
ZSxYzWxfozHpEUQ,0.6831241764650415
EsunfLbeSFIomnJ,0.710627103587841
lWBZKOaemMvIUbZ,0.5774600472872148
eRboPkOfrDQAMuK,0.3437485641054755
bcirjgHgQGUIRGI,0.8253504387684178
vxKTAwAdcbjcVPZ,0.6100384511331185
sUpHugpBddcLaaJ,0.6096358816229308
CWggZiyNlXKJvmv,0.5996625295181401
onEDgyOAxNCjWqJ,0.5683850807950144
cPfFBkaCAJDQBle,0.850220882476971
iYEMFNyXOcXHLsS,0.7432954936256191
MnHdSHrtycProGC,0.6609535371562435
PlTGkYjrkqJyrUZ,0.7294288814113712
XQDoSyCvgXACfGb,0.20095634746005414
llDjfKGcTCCxzgu,0.3004118726616527
IZaxroDiDmROZMb,0.7570913551169764
PnTbSWBoBtzVkhz,0.8501665493794871
JJdukrIyJXleoTy,0.618498819964178
bTdPEFEKlmpsulj,0.9687223560954448
PapiJJiTmeCudCz,0.3698871013783407
qcuzrXQykatjcJB,0.7731944937356421
EpZjlqvdnsIBamx,0.9800661602004737
yYQqfEoHTTJOSDj,0.6182528432068675
ZaVFYcHLFRcwoDW,0.2340420169958137
gSvqDdKwHAivQGo,0.22043901012416348
DOjgrixuEEcsBLo,0.5776382049695217
uxrKMVQcTvWLDeM,0.90188289138528
uernZFdnLFqejXK,0.2717170679864668
jxNTINLMBmdkIlk,0.5859442534052417
SIXueGSyIghMYpf,0.6163453100697076
aUDZntjfrGGYrnP,0.35209822992317247
kXEuzhKnqPdggVL,0.3867002807535004
tFJEFKoPbntjOqH,0.3856455525756374
jGnkgGabaqkKFcb,0.9474837065801468
UyTOsnKgKuRmQfU,0.3332036224700675
vEbyXXLSvPZTXSf,0.3443777694953931
HyhelOpaBWhdELG,0.34383200141664727
SnrdJGNQZKmImET,0.3167228042521313
FYJSTxPifJPzGRy,0.3848595763288062
yBNxXUsnnMJwyai,0.6617657364563485
LPRGCUuIqvfrDxj,0.9660756757350772
EqDfNYYQWveWlTY,0.9880627682475844
PTZjJpCzUwqxrFf,0.6354767978087649
oyWEhfDWcChBaGp,0.5995846427511227
BFKQRfwGDGCWCQQ,0.8320824494000552
EanlqqiwWmdozoL,0.694504075989559
wGVkjnNMwQZgpXM,0.579682747805688
YMfMQvbEwZNRnlg,0.07806225221688264
MQLpYwRBVbBSnJL,0.3938186437097692
atdAsPFCkobnucJ,0.6125756047491154
LEfRKGwMJcQlemY,0.9180163231217523
hXmsPPcJKOyEjPU,0.6857809747249821
MYkdMpYmrxSwExm,0.7743862086292513
itULhrcbYhztDwb,0.6225284361777269
QegtFLOytGObyxj,0.6083731666134965
xMNBsOSYskFALnj,0.3994037124923855
aTWqcdMkhZPWCVm,0.7377759788685595
aMwrINsVkBClBMq,0.8781970589454546
kYeAxdrEJlkkfrB,0.6675523870793799
TBCTQqhCBILNEDf,0.6756135015710975
GwepacrlFzsVtal,0.8766616510279532
EWPOyRaYlZZbnGe,0.3574122829799853
rcdNFSlBxmrGqPS,0.2813954848879653
DdxMRqCCTAZHrsl,0.23821856770328578
hTpHewmLbGluQCf,0.4211957478504639
mLblXRloqtrjpoa,0.6456265837047352
uKKHHBHDWlCQnbp,0.7201733302849332
RyhSApaoIUtYTPD,0.8279027518124534
aWbTkqcRfpZmGuY,0.6346153486157676
GBWquooVlcWrRKy,0.9949559719710684
ejospobEoWQlFqr,0.74734689485696
nJgypdfcMJQaBbU,0.09713662870734117
uNsOfOVmHXBkigh,0.9442693287844726
TGwnRtDEmZlFTuh,0.6214842536968843
AfGOXwQjkSrMthJ,0.6258710019351345
rCRdDvghevoaVwo,0.3561433626334903
txaFpFDAgZaZYKX,0.22526807217688732
IDxmPaspPQFIMGu,0.34378568991698166
loyyeNnFjvgvPQE,0.22455361023929027
VdmWGYmERuEtQHc,0.8126740773102146
ystAlOjOvXExPgw,0.18579821119520862
ccnFhFmhmIerVVy,0.9021025577483308
eBloppFKwnfYpaU,0.5830424607788967
jwqpRlUxKUexXiY,0.5692819323576593
wrsNGPUsvigyisg,0.5707972082317563
juqZvsHdOyHIurn,0.5977491733686155
SdLGqYKstDsIXoB,0.4087283195160372
hEsFgHEnzpfpoYZ,0.5920598903537272
bEilspVZEPumxQe,0.7157104830031915
QOEhZDRebwIiymw,0.3565375487950945
PYxamtfcEVIiMNS,0.5770465073203064
FzTnSTAUXTsQBXK,0.7046518160270118
MTCigwvzesWeXdO,0.7595312881302142
PwMCplFvBpQUWzF,0.75912968656266
yeGJRiQAFGDVltb,0.9368534202465817
pVNKKropiKvsLZB,0.38674338687027066
zjocbEcOmaQpWxv,0.38966005723853137
uFLcYrUpJCLdmSj,0.36040602607904454
ONItdTMsBTxZQVU,0.6334726471234563
pYNcKUUqALfyIIM,0.5528549336474787
NADDizmjuZPuAuK,0.2776888246089022
YWUYaVVGkiGZyHo,0.570421897150488
CDETMMECNENNQxS,0.5954378051828151
OQsIBfQAFisCzkG,0.576113113687542
hDiabXyzUnmOsWe,0.6361204738560795
sieCUKUekZaGvSB,0.28442481117800295
UflkBHnkBQVBwuE,0.2943894295814359
JTctfegkSwQrXZq,0.7144916014196565
BFCmdQfEIlgVmYa,0.2893939129798818
FkBFINYGQEUGLfY,0.6282688147471738
iXlbnKWCWPvFmuk,0.5638098159812248
uJRLOCgVFcItuaN,0.9220491722209418
PqIdKwKWYywiGwR,0.23616850386270138
anVkpoJxTNcECHh,0.6133539232266292
gMMpUIKbDcsUbBy,0.6145963102177973
IoCAZzkMAvfMnOX,0.30618820428852844
ysdaeZGzNXwhNwv,0.6111578323445479
dwgzwPDgyMgOSaP,0.7689137897176972
BXBWswSOgyQKpAy,0.8241508975100131
mNARKXBGOCelsZm,0.5594136726646552
zXdmhRkvWfFTgpQ,0.6329906735138555
aTmGxFJewqzzrKM,0.7767196398936661
WDDcQJOSWJenELb,0.7743060128098863
NaSqStVmikIVqxV,0.7924168701846029
hmVZHHIRDXffyaF,0.7741315201253471
wgFrbFjXAQQYQTT,0.4302192924595467
CjqkrmkXACbKrpO,0.7021977704624758
vVUCUUbvCfOHqhm,0.6743617256526555
ysKsCwCEGIagOtv,0.6793076832189098
UwbhxejrmdGcZYH,0.3949027946819139
pzRWrUijUAXerxU,0.4331769329420201
tuZpAetGutAKveg,0.7483054064319734
uqcnGuYkQfPEQNF,0.3442475299659027
WsXCrTrHHVfLBeL,0.7639037353229768
dZAhMjfsvaIgguj,0.3089085808419166
yLHWExFJEbqJcrG,0.4030056429299188
QatmECyyMnLGqpM,0.672058860944519
ZzKKCgTIoJvIBMp,0.5689054684356147
AHzpXzVCWPatZYp,0.41389731151738685
WulTUvApjKpcKTf,0.8981857074961395
zCTOTwuLWhXpwGT,0.6407785037969966
aAMpCjjKOWfgFpM,0.5773861627967464
VsigAFdlvsSnIxG,0.5708224946723623
VNiQdSSqKPPVWta,0.34212775334985335
NMSlmHVeuVMiybg,0.604429066915622
lIwEZTeBgTHukxk,0.6374277923138895
kqjiXhWxlifFHTN,0.6399479916543329
hMiihEqUoMxIhMC,0.6000642680409303
ncbLRrbhbZzArFy,0.5975063502827256
nVNDDYKoKPhYAPt,0.14952808072270155
WGBsMkHaTvDUyUE,0.7314167248240453
WcSVoddCAOFRHCk,0.6311622104348861
ToKdIxZIQaQQQex,0.3982138438692391
DtWnBpdptpQSSmw,0.2605498403950567
JhgEdanHYrOvYsA,0.6485863324239218
KtnLBiZztZCEBMQ,0.610148094301743
kVWXBvKwCmdrjwc,0.6087319250072525
NtuaCVQPrCUfqTh,0.5461328658586486
MTmvYCGCQgwFGQe,0.22400622224574762
hHIFNcReIgJjpNL,0.7478377786599751
poBSXLJGAgixvsb,0.6025813186811636
AMuqSBNwiVDbyRz,0.610265089305637
rPGhqpLHtlWYFGw,0.7258881004974749
MVDEYaeSvvGjBnz,0.7047478309251699
FzBGBbKJkakEPVb,0.5997971583985897
SzcsPeQRomvAqCb,0.8861141927367592
WqvrPJszlNciGCx,0.6446272427069258
eAJeocwQsVwzPlz,0.5852607430537508
kaZdkgBquLtKbDQ,0.5771081185553505
DdmzwxvndkEzFlT,0.6446306347040947
fbSPtPznwlCisCH,0.3085611268528244
gUGThTmVeyVwwtR,0.5966851072625876
LrDxNHoEAcglygZ,0.6160271212341955
ZcJRqypFjJJUlKn,0.5994151924224552
yUZFJCItygWuDpP,0.31322814032696966
PNnudMclYWMQRyB,0.9718270823001156
dBqZioiWPLXoHUp,0.5486655035053438
